user,tweets,labels,follows
user1,b'@Facts4euOrg @theresa_may @DavidDavisMP @Number10gov @BorisJohnson @michaelgove @PennyMordaunt @EstherMcVey1 If thi\xe2\x80\xa6 https://t.co/1wJlsUZWrs',4,following1
user1,"b""RT @Facts4euOrg: You can't spin this any more, @theresa_may @DavidDavisMP and cabinet.  Abject surrender simply isn't British. Stand up or\xe2\x80\xa6""",4,following1
user1,b'Well done Trump https://t.co/X3MLbFpaCY',4,following1
user1,"b'RT @PeterSweden7: Swedish woman assaulted after sex attack - Deletes Facebook post about it because of ""racist"" comments. https://t.co/hQ9u\xe2\x80\xa6'",4,following1
user1,"b""@TRobinsonNewEra @bedspolice Unfortunately Tommy the police won't do shit ... but if the shoe was on the other foot\xe2\x80\xa6 https://t.co/BmQ9bxS9Wy""",1,following1
user1,b'RT @EUVoteLeave23rd: The time has come to ABOLISH this #CORRUPT DEN of #SCUM known as the #HOUSEOFLORDS costing #UK #Taxpayers \xc2\xa3100 million\xe2\x80\xa6',1,following1
user1,"b'RT @Jacob_Rees_Mogg: Global opportunities, we ought to start preliminary discussions now https://t.co/FY3xYgro6T'",4,following1
user1,b'RT @WatchSharia: Belgians say their country is being invaded: 74% see Islam as an intolerant religion https://t.co/PqA7mv7uP5',0,following1
user1,b'RT @tlsg99: Trump is more welcome in London than our own Muslim London Mayor #BanLondonMayor #TrumpWelcome https://t.co/T9WodmTprn',0,following1
user1,b'@SadiqKhan Shup up talking shite an sort London out or step down an leave BREXIT to the true brits',1,following1
user1,"b'RT @PrisonPlanet: Are the people who leaked this ""secret report"" telling of dire consequences for Britain under Brexit the same Project Fea\xe2\x80\xa6'",4,following1
user1,b'RT @HitmanHatton: What a top time I had in Thailand.\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/0WepmbKMSc',4,following1
user1,b'@Ironwand @2053pam @LiamFox  stand down u traitor',1,following1
user1,b'@Ironwand @2053pam Liam fox u need to stand down  ...',4,following1
user1,"b'RT @LeaveEUOfficial: ""I wouldn\'t negotiate it the way it\'s (being) negotiated... I would have had a different attitude... I would have said\xe2\x80\xa6'",4,following1
user1,b'@69mib Absolutely amazing we need more British flags in this country if it offends people then fuck off back to where u came from ... period',1,following1
user1,"b'RT @69mib: BREXIT\nDefence Secretary, Gavin Williamson, has ordered all EU flags be removed from MOD HQ; telling officials to take down the\xe2\x80\xa6'",4,following1
user1,"b'RT @EUVoteLeave23rd: #JacobReesMogg ""21% of people\'s income is spent on #food, #clothing &amp; #footwear. These are the highest #tariffed areas\xe2\x80\xa6'",4,following1
user1,"b'RT @OpenBritain: Philip Hammond intends to ""thwart"" Brexit, his priorities are ""perverse"". He does not want Britain to leave the EU, says J\xe2\x80\xa6'",4,following1
user1,b'@AMike4761 @timmehhh73 @SadiqKhan scumbag',1,following1
user1,b'@LeaveEUOfficial @garysmi35858744 @theresa_may She is so weak we will put London on a standstill until u respect th\xe2\x80\xa6 https://t.co/viW10giWC1',1,following1
user1,"b""@DVATW We don't have to accept that @DavidDavisMP we will put London on a standstill until u respect the people an a democratic vote""",4,following1
user1,b'Typical https://t.co/l3uIr6SQhR',4,following1
user1,b'@RealJaydaBF @arennie44 @ForBritainParty @AMDWaters This is fake',4,following1
user1,b'@JPY_Kurdish @Richlin11a Lol people be like which is my daughter \xf0\x9f\x98\x82\xf0\x9f\x98\x82',4,following1
user1,"b""@toryboypierce @2053pam @MailOnline Anyone who defies BREXIT should be hung for treason or assassinated (I don't co\xe2\x80\xa6 https://t.co/uWWz8X4qrs""",3,following1
user1,b'RT @UKfollowgain: RETWEET if you Love the UK and want it to be great again and FOLLOW everyone who RETWEETS and LIKES and Grow your Patriot\xe2\x80\xa6',4,following1
user1,"b""Ooo an by the way Islam is not a race it's a religion ... an even ur friend would agree it's not compatible with we\xe2\x80\xa6 https://t.co/p1KB3apMlT""",0,following1
user1,"b""@piersmorgan i agree with most things u say but I'm still stuck on how u think Britain first are racist ? They neve\xe2\x80\xa6 https://t.co/wH3UZirJgF""",3,following1
user1,"b'RT @LeaveEUOfficial: \xe2\x80\x98@Jacob_Rees_Mogg: ""If the Conservative Party doesn\'t deliver the Brexit that the British people voted for, the Conser\xe2\x80\xa6'",4,following1
user1,b'@MetroUK Yeah just destroy out greatest allies relationship people who protest must be second class immigrants jobl\xe2\x80\xa6 https://t.co/1e99XMUiyB',1,following1
user1,"b""RT @bobmca1: DAN HODGES: May's finished. We're heading to a political pile-up https://t.co/ZnPmPtScyz via @MailOnline""",4,following1
user1,"b""RT @boblister_poole: BREXIT BETRAYAL: Weak Theresa May 'being forced into SOFT deal' by Remainer civil servants. Time for her to Go? https:\xe2\x80\xa6""",1,following1
user1,b'@agreaterland I agree put the city on lockdown for as long as it takes just get ready the corrupt government will make it violant',4,following1
user1,b'RT @AmyMek: Born Jewish. I grew up around holocaust survivors who fled Nazi Germany &amp; had family slaughtered. Merkel is allowing Islamic Su\xe2\x80\xa6',3,following1
user1,b'@LBC @TalismanJW She needs to leave now \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',4,following1
user1,b'@MetCC @VeetzTweets @AliDawow Islamist police force',0,following1
user1,"b'RT @PoliticsSense: Total MoggSense\n\n21% of people\xe2\x80\x99s income is spent on average on food, clothing &amp; footwear. These are the highest tariffed\xe2\x80\xa6'",4,following1
user1,"b'RT @VoiceofBasildon: Half of the EU refusing migrant policy - UK leaving, and still EU response is to be a bigger bully, threaten half its\xe2\x80\xa6'",4,following1
user1,b'@WestmonsterUK Just get her out every day is precious get @Jacob_Rees_Mogg to run things',4,following1
user1,b'RT @SteveD4848: Migration Watch warned that more than a MILLION EU migrants may take advantage of the Government\xe2\x80\x99s latest concession and co\xe2\x80\xa6',4,following1
user1,"b'@guyverhofstadt Are u stupid the eu is doing the exact same thing destroying cultures, countries an races lol wake\xe2\x80\xa6 https://t.co/jrdMoBoMQW'",1,following1
user1,b'Get the spineless twat out now before she fucks us over on brexit https://t.co/1D8yGZITCT',1,following1
user1,b'Step down now u spineless traitor you are meant to work for us the people an we voted leave end of  @PhilipHammondUK',3,following1
user1,b'@realDonaldTrump when this was meant 2 of happened the Jewish population grew 6m an scientific evidence proves they\xe2\x80\xa6 https://t.co/tsosVbpXbB',4,following1
user1,"b""@PeterSweden7 If ur on about the 6m jews that apparently got gassed it's a load of shit""",1,following1
user1,b'@IanTwatter @mikelallen6 @TheresaMayPM Quit now ur spineless',1,following1
user1,b'@agreaterland @CllrBSilvester @StevieMacintosh @Nigel_Farage @AMDWaters More to this country then BREXIT like our i\xe2\x80\xa6 https://t.co/NemyLMuLyN',4,following1
user1,"b'RT @LeaveEUOfficial: READ | The government is reportedly begging Brussels to extend our so-called ""transition"" out of the EU. If they succe\xe2\x80\xa6'",4,following1
user1,b'RT @BreitbartLondon: Minorities Step over White Working-Class Pupils in England\xe2\x80\x99s Failing Schools https://t.co/pkOxNeLRPD',4,following1
user1,b'RT @bigphilcampion: The Lee Rigby memorial they keep pulling down should be made permanent. Share if you agree #\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 https://t.co/h57vvuocH7',4,following1
user1,b'@piersmorgan @susannareid100 Fit',4,following1
user1,b'RT @politicshome: NEW: Jacob Rees-Mogg warns Theresa May that she is not more important than Brexit\nhttps://t.co/N4zkyhPCLx',4,following1
user1,"b'RT @Michael_Heaver: As I warned, plans already underway to push \xe2\x80\x98transition\xe2\x80\x99 beyond 2 years. Open borders, EU law, unable to enact trade de\xe2\x80\xa6'",4,following1
user1,b'Stand down davis ur weak an spineless we do not owe the EU a thing they just want our money and food us with unskil\xe2\x80\xa6 https://t.co/yWmXjZP8nD',4,following1
user1,b'RT @RaheemKassam: The BBC had this video of me (2016) removed from YouTube... where I rip apart pro-mass migration arguments... here you go\xe2\x80\xa6',4,following1
user1,"b'RT @LeaveEUOfficial: WATCH | ""David Davis talks about this bridge, it looks more like a road to nowhere."" \n\n@Michael_Heaver attacks the gov\xe2\x80\xa6'",4,following1
user1,"b""RT @MoggMentum: 'They want to keep us in' Jacob Rees-Mogg calls out CBI for latest Brexit FEAR CAMPAIGN\n https://t.co/5tMeMUYqxw #MoggMentum""",4,following1
user1,b'@CllrBSilvester Sack him',4,following1
user1,"b""@GMB @piersmorgan @realDonaldTrump The left scum don't like democracy""",1,following1
user1,b'@faisalislam @SadiqKhan @sajidjavid Islam is not welcome in the UK we are a Christian country .... period',0,following1
user1,b'RT @carole99897: Huge pressure on Theresa May as Jacob Rees-Mogg finally speaks out. He has demanded the government\xe2\x80\x99s tone on Brexit \xe2\x80\x9cfunda\xe2\x80\xa6',4,following1
user1,b'@Nigel_Farage @theresa_may Stop been so pathetic weak an spineless we the people who u work for voted leave .... an\xe2\x80\xa6 https://t.co/bIzj3kQfNT',1,following1
user1,"b'RT @LeaveEUOfficial: WATCH | @realDonaldTrump tells Britain there will be a ""tremendous increase in trade between our two countries which w\xe2\x80\xa6'",4,following1
user1,"b""RT @bedspolice: We've received a number of tweets in relation to threats made against @TRobinsonNewEra. Please see below for our statement\xe2\x80\xa6""",4,following1
user1,b'@BarryHeaven @piersmorgan @realDonaldTrump Tell @theresa_may to grow some balls or let @Jacob_Rees_Mogg  be PM he s\xe2\x80\xa6 https://t.co/YaEMksNEJH',1,following1
user1,b'@susannareid100 @GMB Two amazing but most of all honest an realist guys not politically correct an not been bought\xe2\x80\xa6 https://t.co/DCx68KeNAs',4,following1
user1,"b'@GaryLineker I find it kinda funny people used to look up to u, now with ur comments on Twitter it seems u like to\xe2\x80\xa6 https://t.co/dN1Am9xTjA'",4,following1
user1,b'@DaHamma__ @CllrBSilvester It is labelled it will have a HM symbol onit',4,following1
user1,b'RT @piersmorgan: *BREAKING NEWS*\nI will sit down today in Davos with @realDonaldTrump for his 1st International TV interview since becoming\xe2\x80\xa6',4,following1
user1,"b'RT @anneluty: .@RaheemKassam\'s account is on LOCK DOWN until he deletes a tweet that Twitter has deemed ""offensive"". SPREAD THE WORD. #Free\xe2\x80\xa6'",4,following1
user1,b'U need to keep ur nose out of UK affairs some of is tweets are offensive an sick  @lilyallen',4,following1
user1,b'RT @penleyvic: Isl*mic take over of #UK nearly complete without firing a shot\xe2\x80\x93 Britain must fight against suppression of English values and\xe2\x80\xa6',3,following1
user1,"b""@SupportOurLefty @timmehhh73 Worse off out side the eu single market don't talk wet ...""",4,following1
user1,"b'RT @darrengrimes_: US Treasury Secretary Steve Mnuchin, speaking in Davos, said President Trump was ""clear"" that Britain would be ""at the f\xe2\x80\xa6'",4,following1
user1,"b""RT @WestmonsterUK: CENSORSHIP: Breitbart's @RaheemKassam suspended from Twitter after responding to lefty trolls.\n\nAnother example of the l\xe2\x80\xa6""",4,following1
user1,"b'Ur so weak an spineless leave means leave end of @Jacob_Rees_Mogg is the man we ""the people"" want to deal with brex\xe2\x80\xa6 https://t.co/3bVlGKBUNa'",1,following1
user1,b'RT @LeaveEUOfficial: Who benefits most from the European Single Market?\n\nHint: It\xe2\x80\x99s not Britain! https://t.co/Xgy8yE7DYF',4,following1
user1,b'@ilneigesurliege @timmehhh73 @LesleyMillercyp @AMDWaters @IanMFish1 @mmayr5 @sarettaa7 @mikeez3 When a real party c\xe2\x80\xa6 https://t.co/IjHTeUedOp',4,following1
user1,b'@lizziedearden Fucking bitch',1,following1
user1,"b""@PeterSweden7 No if it's not ur nationality""",4,following1
user1,b'@realDonaldTrump ban the wanker form the usa https://t.co/e9pkgD7oc6',1,following1
user1,b'@ilneigesurliege @timmehhh73 @LesleyMillercyp @mc4774 @AMDWaters @IanMFish1 @mmayr5 @sarettaa7 @mikeez3 Fuck off should be banned',1,following1
user1,"b""RT @AmyMek: MEDIA BLACKOUT!\n\nMerkel has started enforcing Sharia Germany's new blasphemy laws which punish critics of Islam!\n\nSame media wh\xe2\x80\xa6""",0,following1
user1,b'RT @ElContador2000: @Idontmind64 @5p0093r @howardneil123 @panmisthropist @hrothgar1463 @CalumGMelville1 @GentlemanGeorge @zircon654 @EliKan\xe2\x80\xa6',4,following1
user1,b'@LukeDuncanB @DugaldMacMillan @Richlin11a On the other note is only the Wetherspoons guy an Mr Dyson who use common\xe2\x80\xa6 https://t.co/oQe440zje7',4,following1
user1,b'@LukeDuncanB @DugaldMacMillan @Richlin11a The EU just want our money the single market is not was good as people ma\xe2\x80\xa6 https://t.co/Nqyp5T31d7',4,following1
user1,"b'RT @BritainBitesBac: In Britain, banning the burka is a hot topic . Research from YouGov suggests this would be a popular policy with a maj\xe2\x80\xa6'",0,following1
user1,"b""@TRobinsonNewEra @bedspolice Fucking scum cunts it's because ur white @TRobinsonNewEra""",1,following1
user1,b'@realDonaldTrump ban Khan form entering the USA @SadiqKhan he has links to terrorists',3,following1
user1,"b""@LukeDuncanB @DugaldMacMillan @Richlin11a It's a load of shit the eu would lose \xc2\xa3507 billion an the UK would gain \xc2\xa3\xe2\x80\xa6 https://t.co/4dwL2FU6i3""",4,following1
user1,b'@DugaldMacMillan @Richlin11a Can some one please explain how we will become poor ? When intact we will be a lot bet\xe2\x80\xa6 https://t.co/Jc3msqARfM',4,following1
user1,b'@Nigel_Farage @Jacob_Rees_Mogg Amazing guy wish he was PM',4,following1
user1,"b'RT @JandJNaylor: The UK, London 1953.\nDo not believe we are not being replaced as a race. https://t.co/tSQSFmhJYB'",2,following1
user1,b'@Politikking @Richlin11a @TRobinsonNewEra @CaolanRob @NewJackDawkins @IAmBritishreal This country is a fucking joke\xe2\x80\xa6 https://t.co/tZ89cKPobv',1,following1
user1,"b""RT @True_Canuck1: Protecting a nation's borders &amp; only letting those who are willing to integrate, embrace its culture &amp; values, and at the\xe2\x80\xa6""",4,following1
user1,"b""It's time the people took over parliament just walk in an throw them all out they are scum an don't work for the pe\xe2\x80\xa6 https://t.co/8GOl2Ehkpk""",1,following1
user1,"b""@Jacob_Rees_Mogg @theresa_may  I hope the papers are wrong an u haven't accepted in principle a Norway style BREXIT\xe2\x80\xa6 https://t.co/bNVdQ4ipgl""",4,following1
user1,"b""@SocialM85897394 @timmehhh73 If saving my culture an closing the boarders is racist then so be it \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 I don't care j\xe2\x80\xa6 https://t.co/GjLYaK8LO6""",2,following1
user1,b'RT @leicspolice: @KoreaKimNorth @afneil We are aware of concerns raised regarding admission prices at a Labour Party conference held in Lei\xe2\x80\xa6',4,following1
user1,b'RT @PeterSweden7: Get this.\n\nSweden 2018.\n\nA 24 year old posed with a cut off head from a person that had been beheaded. He uploaded the ph\xe2\x80\xa6',3,following1
user1,"b'RT @carole99897: Veterans Launch Political Party After SAS Hero Left Homeless While Govt Lavishes Money on Foreign Aid, EU https://t.co/FOX\xe2\x80\xa6'",4,following1
user1,"b""@RuthLeaEcon No thanks leave the eu full stop an get better trade deals an better still it's cheaper for us the consumer""",4,following1
user1,b'Absolutely an amazing guy https://t.co/r2RlSi2vjU',4,following1
user1,b'RT @rightwhitesock: A German city banning migrants because they want to stop rising violence! \n\nMuslim migrant invaders somehow linked to r\xe2\x80\xa6',3,following1
user1,b'RT @tom_jenkins123: Sadiq Khan is the worst Mayor Londoners have ever had. Retweet if you agree. https://t.co/SeNFSsoZQm',4,following1
