user,tweets,follows,,
follower2,"b""RT @dazisback: @kazmc39 The police will not arrest the Imam because it's his right to preach how to kill rape and murder. After all he's a\xe2\x80\xa6""",user1,,
follower2,"b'RT @Ingyme: Predominantly English girls targeted for grooming, abuse and rape by predominantly Pakistani men in gangs is a racially motivat\xe2\x80\xa6'",user1,,
follower2,b'RT @Gareth99999: Calling for armed Jihad right on UK soil \xf0\x9f\x98\x95 and with nearly 1800  Mosques in UK how can we monitor them all? every Mosque s\xe2\x80\xa6',user1,,
follower2,"b'RT @SocialM85897394: Remainers are either morons or pathological liars.\n\nDo they honestly believe that the EU will stop shipping us cars, t\xe2\x80\xa6'",user1,,
follower2,b'RT @RealNewsHere: Muslim child rape and prostitution gang leader who was released from prison after just five years gets jailed again https\xe2\x80\xa6',user1,,
follower2,"b'RT @WeDoNotLearn73: The staggering hypocrisy of the #FBPE fanatics is breathtaking to behold. They really are a ghastly, immature, and in m\xe2\x80\xa6'",user1,,
follower2,b'RT @LauraLoomer: I have decided to press assault charges against @RashidaTlaib.\n\nShe assaulted me in Minnesota. \n\nSince when did it become\xe2\x80\xa6',user1,,
follower2,"b'RT @Gareth99999: For f*ck sake \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 more Pondscum who probably should not even be in Britain, we have over a million illegals here who shou\xe2\x80\xa6'",user1,,
follower2,b'RT @BeyondSimian: The government needs to challenge Islam for the political ideology it is. Just like we did once with communism we need to\xe2\x80\xa6',user1,,
follower2,"b""RT @heatherm999: So, apparently violent jihad was being openly encouraged in the Manchester Arena bomber's mosque in May 2017. ... I'm just\xe2\x80\xa6""",user1,,
follower2,b'RT @Albert20mufc: @DVATW Mandela should be pulled down immediately. He had no relevance to the UK whatsoever beyond being an icon for lefty\xe2\x80\xa6',user1,,
follower2,"b'RT @YardleyShooting: Sadly, it is becoming so... the fools on the left enjoy the freedom bought by the blood of the old white men on the ri\xe2\x80\xa6'",user1,,
follower2,b'RT @LauraLoomer: I can\xe2\x80\x99t believe authorities have destroyed the site of the Jihadi training compound in New Mexico. \n\nThey destroyed eviden\xe2\x80\xa6',user1,,
follower2,b'RT @VernonFGunn: \xf0\x9f\x94\xb1We have to do something about Islam &amp; I am not prepared to sit around &amp; see the UK go down the pan. @ForBritainParty is t\xe2\x80\xa6',user1,,
follower2,b'RT @PeterSweden7: Africa should be African.\nIsrael should be Jewish.\nAsia should be Asian.\n\nIs it really that controversial to say Europe s\xe2\x80\xa6',user1,,
follower2,"b""RT @RealNewsHere: 'I spent a week living as a Muslim - and it opened my eyes to Islamophobia' ( try spending a week in #rotherham #telford\xe2\x80\xa6""",user1,,
follower2,b'RT @blaircottrell89: Melbourne Leftism is the practice of turning being a piece of shit into a philosophy of life.',user1,,
follower2,"b""RT @MrAlfredGarnett: There's a terrible obesity crisis goin' on in this country.\nObese munters and fat bastards hogging the pavement in eve\xe2\x80\xa6""",user1,,
follower2,b'RT @MrAlfredGarnett: Billy Connolly and I have had a gutful of the PC Brigade language police pricks that have screwed up comedy and free s\xe2\x80\xa6',user1,,
follower2,b'@DVATW Aaaaannnndddd in other news the burka/ niqab is banned along with Ahmadiyya. Are the virtue signalling lefti\xe2\x80\xa6 https://t.co/waOMUEzXo6',user1,,
follower2,b'RT @DVATW: Why do we have a Sharia Court Judge? https://t.co/ZtDqIoIx0l',user1,,
follower2,b'RT @DVATW: Can I ask you to please consider making a small donation to this charitable cause? My son is seeking to raise money for Diabetes\xe2\x80\xa6',user1,,
follower2,"b""@DVATW If you're not a resident there or not a Catholic I see no reason to meet him neither.""",user1,,
follower2,"b""RT @DVATW: Is it mandatory to meet the Pope? I couldn't care less if she sees him or not but since he is not visiting the UK I can't see wh\xe2\x80\xa6""",user1,,
follower2,"b""RT @TheRedRoar: Nothing to see here, just shadow minister @LauraPidcockMP's chief of staff taking the piss out of Margaret Hodge for talkin\xe2\x80\xa6""",user1,,
follower2,b'RT @PrinceBraith9th: BREAKING: I was asked to share this from Facebook. A social experiment in a bank. Burqa versus a ski mask.\n\n#letterbox\xe2\x80\xa6',user1,,
follower2,b'RT @sciolism007: @RealNewsHere I could SCREAM at the way young females are treated....\n\nFGM....\nAnd....\nThe industrial scale raping of our\xe2\x80\xa6',user1,,
follower2,"b'RT @SocialM85897394: Voting intention:\n\nI reckon if Corbyn came out as Lucifer himself they would still vote for the lying, terrorist-huggi\xe2\x80\xa6'",user1,,
follower2,b'RT @reggie_999: The uk right now\n\nBoris Johnson makes a simile between burkas and letterboxes\n\nP.C brigade = mass hysteria\n\nImam of Didsbur\xe2\x80\xa6',user1,,
follower2,b'RT @DVATW: We live in a country where vociferous and angry minorities dictate to the majority. \xc2\xa0We live in a country where hurt feelings tr\xe2\x80\xa6',user1,,
follower2,"b'RT @RealNewsHere: As this Filthy  Muslim Raped A Woman he told her\n""I\'M RAPING YOU AND YOU\'RE GOING TO ENJOY IT"" JAILED 8years #cornwall #T\xe2\x80\xa6'",user1,,
follower2,"b'RT @DAYFORFREEDOM4: Breaking #TommyRobinson Is Being Harrassed By Journalists On Holiday! This Is Wrong On Every Level,This Man Has Just Sp\xe2\x80\xa6'",user1,,
follower2,"b""RT @LeaveEUOfficial: Paxman bottled it at the polling booth &amp; voted Remain. Now he's mad at us for highlighting a sensible comment (he admi\xe2\x80\xa6""",user1,,
follower2,b'RT @rightwhitesock: Imam at Manchester mosque that radicalised Manchester bomber calls for armed jihad and tells Muslims \xe2\x80\x9cit\xe2\x80\x99s time to act\xe2\x80\x9d\xe2\x80\xa6',user1,,
follower2,b'RT @DVATW: The heart of London goes Sharia\xc2\xa0\nhttps://t.co/gOeIVP1Oa7 https://t.co/KweDezvGq8',user1,,
follower2,"b""RT @RealNewsHere: In suspected 'suicide' video, disheveled Dutch official describes being raped by Muslim gang. She knew they were Mus, the\xe2\x80\xa6""",user1,,
follower2,"b'RT @realDonaldTrump: The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She wil\xe2\x80\xa6'",user1,,
follower2,"b'RT @RealNewsHere: ANOTHER MOHAMMED  JAILED Only 6 years  for death by dangerous driving, killed 2 young women. Dangerous driving or Jihad?\xe2\x80\xa6'",user1,,
follower2,"b'RT @DVATW: So within 24 hours of an attempted Jihad attack at #Westminster a mosque in Birmigham alleges it has been ""attacked"" by a ""heavy\xe2\x80\xa6'",user1,,
follower2,"b'RT @rightwhitesock: Mosque sermon calling for armed jihad in the UK. This mosque should be closed down and it\xe2\x80\x99s leaders deported. However,\xe2\x80\xa6'",user1,,
follower2,b'@DVATW I think we should refer to them as terrorist making factories rather than mosques.',user1,,
follower2,b'RT @DVATW: Armed Jihad taught in a mosque! Imagine my surprise...\nhttps://t.co/mJ9LRxN0AB https://t.co/UVnqoQznl1',user1,,
follower2,b'RT @DVATW: This is another example of how cucked Sweden has become.\nhttps://t.co/MZtkghn6GD https://t.co/Y6Heau4LpX',user1,,
follower2,"b'RT @LionofThe: They called themselves \xe2\x80\x9cthe Afghan Boys\xe2\x80\x9d and two of them allegedly raped a 12-year-old girl, a jury at Reading Crown Court h\xe2\x80\xa6'",user1,,
follower2,"b'@thatgeordie77 @_lee_s1991 @jeremycorbyn @BethMiller91 Another Hamas advocate, maybe he should contact David Myatt\xe2\x80\xa6 https://t.co/CyptfAvNig'",user1,,
follower2,"b""RT @RealNewsHere: Rosanne's oil painting of her husband spanking \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/vrqlW7UOPG""",user1,,
follower2,b'RT @DVATW: It is a third world country. Paris has become a 3rd world country under the gaze of its cucked useless leadership. https://t.co/\xe2\x80\xa6',user1,,
follower2,b'RT @RealNewsHere: DERELICT FEMALE JUDGE IN NEW MEXICO releases Muslim terrorist suspects who were teaching children to shoot up schools #US\xe2\x80\xa6',user1,,
follower2,b'RT @RealNewsHere: I hope his bum hole was red raw \xf0\x9f\xa4\xa3 https://t.co/V2HOoU4Oe7',user1,,
follower2,"b""RT @selbertsbredda: Selbert wish congratulate @jeremycorbyn on winnin' da Nobel Piss prize, ya gonna need a bigger trophy cabinet tho bredd\xe2\x80\xa6""",user1,,
follower2,"b'RT @RealNewsHere: 31 Rats ( FIVE called MOHAMMED ) CHARGED With rape &amp; sexual assaults of OUR kids. @theresa_may you are DISGUSTING, YOU KN\xe2\x80\xa6'",user1,,
follower2,"b""RT @RealNewsHere: Leftist Media 'comedienne' Suggests Apparent Terror Attack was @BorisJohnson fault  ( shhhhhhhush don't criticise islam i\xe2\x80\xa6""",user1,,
follower2,"b'RT @RealNewsHere: Cars&amp;houses firebombed, gang war escalates: They targeted ANOTHER MOHAMMED RAPIST DRUG DEALER Gang. If @theresa_may conti\xe2\x80\xa6'",user1,,
follower2,"b""RT @Jonteinspain: 'Deluded' Sadiq Khan blames police cuts for terror SPIKE \xe2\x80\x93 'London is safe'. What an utter incompetent he is. He may have\xe2\x80\xa6""",user1,,
follower2,b'RT @DVATW: ***EXCLUSIVE***\nBritain\xe2\x80\x99s most famous biscuits to go Halal compliant?\nRead and RT. https://t.co/uAuYKkuOLZ',user1,,
follower2,b'@DVATW Apparently her husband/brother has been reunited with his first wife and nanny goat believed to be named Aab\xe2\x80\xa6 https://t.co/9ApoPRUezQ',user1,,
follower2,"b""RT @Steve2451: Westminster crash: Salih Khater named as suspect - https://t.co/9WN4kg8h6b\nI hope that this piece of shit has it's British c\xe2\x80\xa6""",user1,,
follower2,"b'@din_stygge_faen Hoping it was a Muslim? No, WE KNEW IT WAS!!!'",user1,,
follower2,b'@MarkZardos The CPS are bastards too.',user1,,
follower2,b'RT @rightwhitesock: 700 live terror investigations... but Islam means peace OK. Say it. https://t.co/BTcFqutAdZ',user1,,
follower2,"b'RT @69mib: UK TERROR\nThe Westminster terror attack by the suspected Sudanese immigrant, Salih Khater, is a timely reminder of the threat th\xe2\x80\xa6'",user1,,
follower2,b'RT @Toryboy1960: @MarkACollett @din_stygge_faen Born in the Sudan. The Home Office gave this piece of crap &amp; his family UK Citizenship. Wha\xe2\x80\xa6',user1,,
follower2,"b'RT @MarkACollett: This is Salih Khater, he is:\nAn Immigrant\nA Muslim\nAnd was known to police.\nThis is the face of the latest London terror\xe2\x80\xa6'",user1,,
follower2,"b'RT @DVATW: If the @MuslimCouncil think a joke about a burqa ""stokes tensions"" can they tell us what impact #WestminsterAttack has on tensio\xe2\x80\xa6'",user1,,
follower2,"b""RT @GRUMPYEEEEE: @sophiabotha74 Just read your bio .\nYou missed out fucktard scumny soap dodger who's useless to society""",user1,,
follower2,b'RT @pimpmytweeting: Over the past 10 days my son in law has lost 2 of his friends to suicide.\n\nBoth served with him on tours of Afghanistan\xe2\x80\xa6',user1,,
follower2,b'RT @RealNewsHere: Six HUNDRED &amp; SEVENTY SIX Live investigations into  Muslim  So Far This Year wanting to blow us up.....but t problem is p\xe2\x80\xa6',user1,,
follower2,"b'@DVATW Even worse is the masses defending him, just how many cowardly creepy weirdos are out there?'",user1,,
follower2,b'RT @DVATW: Why would he apologise when we all know that he admires terrorists? Corbyn is a vile man and the fact that he leads Labour tells\xe2\x80\xa6',user1,,
follower2,b'RT @DVATW: I see the suspect in the #Westminsterattack is NOT co-operating with Police. I hope we waterboard him.\xc2\xa0 https://t.co/rYzjVexaL0',user1,,
follower2,b'RT @Geezajay2013: How will they play this one? Mental illness? Dangerous driving? No doubt the man who has committed this latest jihad atta\xe2\x80\xa6',user1,,
follower2,b'RT @RealNewsHere: Muslim Khalid Ali: Westminster plot bomb-maker jailed for life - more ppl in #britain will have heard about the Burka bul\xe2\x80\xa6',user1,,
follower2,b'RT @Triciawood12: @InfidelWoody @JonTheEgg @haveawordm8 @PrisonPlanet They want him hung drawn and quartered. The burqa and the niqab shoul\xe2\x80\xa6',user1,,
follower2,b'@Triciawood12 @JonTheEgg @haveawordm8 @PrisonPlanet Banned like it is on the Hajj.',user1,,
follower2,b'RT @brexitblog_info: How ironic. Lord Sheikh who led calls for a witch hunt against Boris over BurqaGate turns out to be in the firing line\xe2\x80\xa6',user1,,
follower2,b'@JonTheEgg @haveawordm8 @Triciawood12 @PrisonPlanet Some of them terrorists become politicians.',user1,,
follower2,b'@RealNewsHere The filthy bastard.',user1,,
follower2,"b'RT @RealNewsHere: Sick MUSLIM  paedophile jailed 12 years of horrific child abuse. Abuse started when t child was four, he Made Her Suck Hi\xe2\x80\xa6'",user1,,
follower2,b'RT @TomiLahren: The members of ANTIFA are nothing more than uneducated beta males and all-around freaks who want to be a part of something\xe2\x80\xa6',user1,,
follower2,b'RT @Triciawood12: @JonTheEgg @haveawordm8 @InfidelWoody @PrisonPlanet https://t.co/8HRWJVvyCg\n\nHe was there to honour terrorists.',user1,,
follower2,b'RT @Imamofpeace: Jeremy Corbyn making the Muslim Brotherhood Terrorist Symbol \xe2\x80\x98Rab\xe2\x80\x99aa\xe2\x80\x99. https://t.co/j6aCo8ra9M',user1,,
follower2,b'RT @GerardBattenMEP: The Daily Mirror contacted me to ask what \xe2\x80\x98Diversity Barriers\xe2\x80\x99 are? I explain that they are barriers designed to prote\xe2\x80\xa6',user1,,
follower2,b'RT @GuidoFawkes: WATCH: Mystery of the Following Van\nhttps://t.co/LMbpWbCo92 https://t.co/ZqHItXKrSV',user1,,
follower2,b'RT @PrisonPlanet: Five alleged Muslim extremists accused of training children to carry out school shootings were released on bond after the\xe2\x80\xa6',user1,,
follower2,"b""@PrisonPlanet It's like choosing between two rotten apples to eat with May and Corbyn and trying to work out which\xe2\x80\xa6 https://t.co/2CDdC9XoGU""",user1,,
follower2,"b""RT @kwilli1046: Amazing Presentation of Why Mass Immigration Doesn't Work. Must See! https://t.co/T3huttARJx""",user1,,
follower2,"b'@NickMalyon1 @PrisonPlanet He is a terrorist sympathiser and May is also weak, two pathetic people.'",user1,,
follower2,b'@cafulele @PrisonPlanet Khan was voted in by London people who are rather swamped with Islamic people who are rathe\xe2\x80\xa6 https://t.co/nthirqa5ED',user1,,
follower2,"b'RT @PrisonPlanet: Theresa May and her Conservative Party cronies are so pathetic, useless and lacking in conviction, they are being beaten\xe2\x80\xa6'",user1,,
follower2,b'RT @trotman_deirdre: Neither Tory nor Labour will do anything but appease and enable.\n\nSTOP VOTING FOR THEM!! https://t.co/ZjwckeoxUY',user1,,
follower2,b'RT @davidebrady: @MaireadEvvoMc Magic Grandpa crumbling under an onslaught of truth bombs\n#CorbynResigns https://t.co/ZhuJIzRtzx',user1,,
follower2,b'@thisisntnorma1 @realDonaldTrump London is an Islamist shithole. https://t.co/jFxwbUEF1m',user1,,
follower2,b'RT @realDonaldTrump: Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!',user1,,
follower2,b'RT @DVATW: Quick summary.\nCorbyn pays tribute to Munich terrorists. Labour has a witch hunt against moderates.\nLatest poll? Labour powers i\xe2\x80\xa6',user1,,
follower2,"b""Is this Karachi? Is this Kabul? Maybe Abuja? No it isn't this is unbelievably modern day Paris due to the cultural\xe2\x80\xa6 https://t.co/XoTvXRTPVF""",user1,,
follower2,"b'RT @mhneill: @jeremycorbyn @netanyahu Jezza, let\xe2\x80\x99s face it - you stand shoulder to shoulder with every #EnemyOfTheState - and are not fit t\xe2\x80\xa6'",user1,,
follower2,b'@simmo844 @jeremycorbyn Are you teabagging them?',user1,,
follower2,b'@jeremycorbyn You support terrorists by calling them freedom fighters you odious little man. Tell your idiotic foll\xe2\x80\xa6 https://t.co/fOMKqliBmq',user1,,
